eventid,date,extended,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,target1,natlty1_txt,gname,guncertain1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,propextent,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,number_related
198404230019,1984-04-23,0,Seattle,47.610786,-122.331306,1.0,0,1,0,1,1,0,Facility/Infrastructure Attack,Business,0,"armored truck, and employees of the company, George King and Robert White",United States,The Order (Silent Brotherhood),0.0,Firearms,Handgun,9mm semi-automatic; shotgun; .308 caliber Heckler & Koch 91 rifle; .223 caliber ruger mini-14,0,0,0,3.0,"This was the second time that victim, George King, was targeted at his armored truck, merely by chance; the perpetrators did not know he would be driving the truck again, as in the robbery in March.  Additionally, one day prior to this robbery, the perpetrators bombed Embassy Theater, a theater showing pornographic movies in downtown Seattle, as a diversionary tactic for this robbery (198404220016).  Around 11am, the perpetrators called the Embassy Theater warning of a second bomb (although no bomb was present), hoping the police would take the threat seriously due to the bomb from the day before.  An hour later, around 12pm, about three hours prior to the robbery, the perpetrators unloaded several boxes of roofing nails into a highway tunnel, hoping to cause a traffic jam due to flat tires, and further divert police.  However, the traffic jam failed, and traffic proceeded as usual. Around 3:00pm, the robbery took place. All the perpetrators except Mathews and Parmenter were eventually captured, convicted and sentenced for their crimes.  Mathews died in a fire in the midst of a shoot out with police, when he refused to surrender, and Parmenter became a star witness for the prosecution in the Seattle trial, but was sentenced to prison time for his other crimes while in The Order.",Hewitt Project,0,0,0,0,None,0
198406170019,1984-06-17,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,1,0,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Hindu temple,United States,Jamaat-al-Fuqra,0.0,Explosives,Unknown Explosive Type,None,0,0,0,3.0,None,Hewitt Project,0,1,0,1,None,0
198407040013,1984-07-04,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,Abortion Related,Clinics,National Abortion Federation Washington D.C. offices,United States,Army of God,0.0,Explosives,Unknown Explosive Type,Propane bomb,0,0,0,3.0,"This incident took place at 11:50 PM.  Three days later, the same perpetrators bombed an abortion clinic in Annapolis, Maryland using the same type of explosive device (198407070020).  Four months later, the ACLU offices, which were housed in a building on the same street, were bombed by the same perpetrators (198411030010).  Kenneth Shields, Thomas Spinks, and Michael Donald Bray claimed to be part of the Army of God.",Anti-Abortion Project 2010,0,0,0,0,None,0
198407220004,1984-07-22,0,Los Angeles,14.691723,-92.121798,1.0,0,1,1,0,1,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Military patrol,Guatemala,Revolutionary Organization of People in Arms (ORPA),1.0,Explosives,Unknown Explosive Type,Explosive; Claymore mine; Automatic firearm,13,0,0,4.0,None,PGIS,0,0,0,0,None,0
198408200007,1984-08-20,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Abortion Related,Clinics,AB Clinic,United States,Anti-Abortion extremists,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Molotov cocktail,0,0,0,3.0,None,Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198408230005,1984-08-23,0,Los Angeles,-37.4728,-72.354453,1.0,0,1,1,1,1,0,Armed Assault,Police,Police Security Forces/Officers,Police Unit,Chile,Manuel Rodriguez Patriotic Front (FPMR),0.0,Firearms,Handgun,Pistol,1,0,0,4.0,None,PGIS,0,0,0,0,None,0
198409070008,1984-09-07,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Abortion Related,Clinics,West Loop Clinic,United States,Anti-Abortion extremists,0.0,Incendiary,Arson/Fire,Molotov cocktail,0,0,0,3.0,This incident occurred at 2:49 AM.  This might have been part of a multiple attack with 198409070009 which took place around two hours later.  There were two other attacks against health care centers in the Houston area during a three day period (198409080004 and 198409090005).,Anti-Abortion Project 2010,-9,-9,0,-9,"198409070008, 198409070009",2
198409070009,1984-09-07,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Abortion Related,Clinics,Women's Outpatient Clinic,United States,Anti-Abortion extremists,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Molotov cocktail,0,0,0,3.0,This incident occurred at 5:07 AM.  This might have been part of a multiple attack with 198409070008 which took place around two hours earlier.  There were two other attacks against health care centers in the Houston area during a three day period (198409080004 and 198409090005).  Authorities believed that the material used to ignite the fire was purchased from the same place as the substance used in 198409090005.,Anti-Abortion Project 2010,-9,-9,0,-9,"198409070008, 198409070009",2
198409080004,1984-09-08,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,0,0,Facility/Infrastructure Attack,Abortion Related,Clinics,Concerned Women's Center Care Clinic,United States,Anti-Abortion extremists,0.0,Incendiary,Arson/Fire,None,0,0,0,0.0,"This was one of four attacks against health care centers in the Houston area during a three day period (198409070008, 198409090005, and 198409070009).",Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198409260002,1984-09-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,"South African Consulate, 425 Park Avenue, 55th & 56th Sts.",South Africa,May 19 Communist Order,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,0,1,1,1,None,0
198411030010,1984-11-03,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,Abortion Related,Clinics,"American Civil Liberties Union office, Washington DC",United States,Army of God,0.0,Explosives,Unknown Explosive Type,Explosive device,0,0,0,3.0,"The bomb detonated at 9:55 AM.  Four months earlier, the National Abortion Federation offices, which were housed in a building on the same street, were bombed by the same perpetrators (198407040013).  Kenneth Shields, Thomas Spinks, and Michael Donald Bray claimed to be part of the Army of God.",Anti-Abortion Project 2010,0,0,0,0,None,0
198411110008,1984-11-11,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Abortion Related,Clinics,Colored Women's Center at Alameda Medical Square,United States,Anti-Abortion extremists,0.0,Incendiary,Arson/Fire,None,0,0,0,3.0,"Before firefighters arrived, the fire burnt itself out.",Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198501010010,1985-01-01,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,Abortion Related,Clinics,Hillcrest Women's Surgi-Center,United States,Army of God,0.0,Explosives,Unknown Explosive Type,None,0,0,0,3.0,"The bomb detonated at 12:10 AM.  At 12:45 PM, the Washington Times received a call from the Army of God claiming the attack.",Anti-Abortion Project 2010,0,0,0,0,None,0
198502180001,1985-02-18,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",Car,Soviet Union,Jewish Defense League (JDL),1.0,Explosives,Vehicle,Explosive,0,0,0,0.0,None,PGIS,0,1,1,1,None,0
198502230001,1985-02-23,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Headquarters,United States,May 19 Communist Order,0.0,Explosives,Dynamite/TNT,Explosive,0,0,0,0.0,None,PGIS,0,0,0,0,None,0
198504150003,1985-04-15,0,New York City,40.697132,-73.931351,1.0,0,0,1,1,0,0,Unarmed Assault,Food or Water Supply,Water Supply,Water Supply serving NYC,United States,Unknown,0.0,Radiological,0,Plutonium,0,0,0,0.0,None,CBRN Global Chronology,-9,-9,0,-9,None,0
198506220006,1985-06-22,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,mosque,United States,Anti-Muslim extremists,0.0,Explosives,Time Fuse,"homemade bombs built using galvanized pipes, black powder and a propane cylinder and a fuse",0,0,0,3.0,"The explosions occurred at 11:30pm and witnesses reported seeing a man speeding away in a pickup truck yelling ""We did it, we did it.""  The perpetrators admitted that the bombings were in retaliation for the American hostage situation in Beirut after the hijacking of TWA Flight 847, but one of their attorneys did not believe this argument and claimed that the Moslem community did not need to feel threatened by the situation as the perpetrators were involved in mindless bombings of  a portable toilet, a trash bin, a car, a postal box, a newspaper box and a telephone booth in prior months.  Some government officials also denied the connection with the hijacking of TWA Flight 847.",Hewitt Project,-9,-9,0,-9,None,0
198508200001,1985-08-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,Office,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
198508200002,1985-08-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Bank/Commerce,Headquarters,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
198509270012,1985-09-27,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,Airports and Airlines,Haiti,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,HSI,-9,-9,1,1,None,0
198511290012,1985-11-29,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,NGO,Domestic NGO,"American-Arab Anti-Discrimination Committee Offices, Washington D.C.",United States,Jewish Extremists,1.0,Incendiary,Gasoline or Alcohol,fire believed to be started with an accelerant,0,0,0,3.0,"The fire began around 8:00 PM and raged for 45 minutes before firefighters put it out.  After the incident, the American-Arab Anti-Discrimination Committee (ADC) received from letters from leaders of the Jewish Defense League claiming the attack, however it was not believed that these letters were authentic.  Authorities believed that this incident might have been connected to the bombing of the ADC offices in Santa Ana California and the attempted bombing of the ADC offices in West Roxbury Massachusetts during the previous year (198508070007 and 198510110002).",Hewitt Project,-9,-9,0,-9,None,0
198512100005,1985-12-10,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Abortion Related,Clinics,Manhattan Women's Medical Center,United States,Anti-Abortion extremists,0.0,Explosives,Time Fuse,Bomb consisting of a tube with explosive powder,0,0,0,3.0,"The bomb detonated at 3:35 PM.  In the twenty minutes preceding the bombing, two threat were called to the abortion clinic warning of the impending attack.  The clinic was being evacuated when the bomb went off.  This was the first attack against an abortion clinic in New York City.",Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198604280005,1986-04-28,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Airports & Aircraft,Airport,Pan Am Loading Dock,United States,Jewish Defense League (JDL),0.0,Incendiary,Arson/Fire,Fire bomb,0,0,0,0.0,None,HSI,0,0,0,0,None,0
198607030008,1986-07-03,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,"Internal Revenue Service Office, Lombard Illinois",United States,Anti-Government Group,0.0,Explosives,Dynamite/TNT,Nine inch stick of dynamite placed in a clay pipe,0,0,0,3.0,"This incident took place at 2:00 AM.  Ahlgren was associated with groups that protested the United States taxation system and believed that the IRS offices were ""an opportune target.""  His friends talked him into carrying out the attack.",Hewitt Project,-9,-9,0,-9,None,0
198609020008,1986-09-02,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Unarmed Assault,Business,Entertainment/Cultural/Stadium/Casino,Metropolitan Opera House,United States,Jewish Defense League (JDL),0.0,Chemical,0,Tear gas,0,0,32,0.0,None,CBRN Global Chronology,0,0,0,0,None,0
198610200002,1986-10-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Entertainment/Cultural/Stadium/Casino,Lincoln Center,United States,Unknown,0.0,Incendiary,0,Incendiary,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
198610290013,1986-10-29,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Abortion Related,Clinics,Eastern Women's Center,United States,Anti-Abortion extremists,0.0,Explosives,Dynamite/TNT,Half stick of dynamite,0,0,2,3.0,"The bomb detonated at 1:30 AM.  Before the incident, authorities received multiple bomb threats against the abortion clinic.  Despite the attack, the abortion facility opened up on time later that day.",Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198611110014,1986-11-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Abortion Related,Clinics,Queens Women's Medical Office,United States,Anti-Abortion extremists,0.0,Explosives,Dynamite/TNT,Three sticks of dynamite wired to an alarm clock,0,0,0,0.0,The bomb was first discovered at 8:30 AM.  The device was set to detonate at 2:00 PM.,Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198611260001,1986-11-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Armed Assault,Business,Hotel/Resort,Soviet Moiseya Dance Company,Russia,Jewish Defense League (JDL),0.0,Incendiary,Arson/Fire,None,0,0,0,0.0,None,HSI,0,1,1,1,None,0
198612140006,1986-12-14,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Abortion Related,Clinics,"Planned Parenthood of New York City, Margaret Sanger Center",United States,Anti-Abortion extremists,0.0,Explosives,Dynamite/TNT,15 sticks of dynamite connected to a blasting cap and a timing device.,0,0,0,3.0,"Malvasi entered into the building at 2:00 PM and authorities were alerted of the bomb at 2:55 PM.  A medal of St. Benedict was left next to the device.  It is believed that if the bomb would have detonated correctly, the building would have sustained major damage.",Anti-Abortion Project 2010,-9,-9,0,-9,None,0
198705020004,1987-05-02,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Cubanacan,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,Pipe bomb around six inches long with two end caps and possibly containing black powder,0,0,0,3.0,There were two other bombings against companies that sold supplies to Cuba in the Miami area during May 1987 (198705010018 and 198705250017).,Hewitt Project,1,1,0,1,None,0
198705250017,1987-05-25,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Business that transports goods to Cuba,Unspecified,Anti-Castro Group,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,HSI,1,-9,-9,1,None,0
198706210001,1987-06-21,0,Los Angeles,-37.4728,-72.354453,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Bank/Commerce,Bank,Spain,Manuel Rodriguez Patriotic Front (FPMR),0.0,Unknown,0,None,2,0,0,3.0,None,PGIS,0,1,1,1,None,0
198707300016,1987-07-30,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,Machi Community Service,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,None,0,0,0,3.0,"The bomb detonated around 1:00 AM.  After the incident, a Miami radio station was contacted by an anonymous caller who stated that the Machi Community Center was bombed because it sends airline tickets and other supplies to Cuba.",Hewitt Project,1,1,0,1,None,0
198801020005,1988-01-02,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Miami-Cuba,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,Pipe bomb filled with nails thrown through a window,0,0,0,3.0,The bomb detonated around 12:30 AM.,Hewitt Project,1,1,0,1,None,0
198805030030,1988-05-03,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Museum/Cultural Center/Cultural House,Cuban Museum of Arts and Culture in Miami Florida,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,Pipe bomb thrown through a window,0,0,0,3.0,The museum was planning to feature the work of Cuban artist Amelia Pelaez.,Hewitt Project,1,1,0,1,None,0
198809050009,1988-09-05,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Bela-Cuba,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,Pipe bomb,0,0,0,3.0,None,Hewitt Project,1,1,0,1,None,0
198809180004,1988-09-18,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Home of an organizer of the Reunion Flotilla,United States,Cuban Exiles,0.0,Explosives,Unknown Explosive Type,Explosive device,0,0,0,4.0,"The bomb detonated around 1:30 AM.  The day before the incident, an anonymous individual phoned the residence stating that there would be a bomb placed at the home.",Hewitt Project,1,1,0,1,None,0
198809190006,1988-09-19,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,"Internal Revenue Service offices, Los Angeles California",United States,"Up the IRS, Inc",0.0,Chemical,Explosive,"Six pipe bombs placed in the car.   Also, gasoline cans and bottles filled with ammonia and bleach placed in the trunk that, if ignited, would release a toxic cloud.  There was also a water heater filled with a mixture of ammonium nitrate and fuel oil placed in the car.  Additionally, the car was booby-trapped to detonate if it was moved.",0,0,0,3.0,"This incident took place at 9:00 AM.   Dean Harvey Hicks claimed this incident on behalf of Up the IRS, Inc in a letter to City National Bank and a local newspaper.  In 1991, Hicks pled guilty to committing this attack.  Six months after this incident, Hicks bombed at utility poles that he erroneously believed supplied power to the Olympic Plaza Building (198903200009).",Hewitt Project,0,0,0,0,None,0
198902240008,1989-02-24,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Almacen El Espanol,United States,Cuban Exiles,0.0,Explosives,Pipe Bomb,Two large pipe bombs taped together,0,0,0,0.0,None,Hewitt Project,1,1,0,1,None,0
198902280030,1989-02-28,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Journalists & Media,Newspaper Journalist/Staff/Facility,Offices of Riverdale Press,United States,Unknown,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Molotov cocktails,0,0,0,0.0,None,HSI,-9,-9,0,-9,None,0
198903200009,1989-03-20,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,"Internal Revenue Service offices, Los Angeles California",United States,"Up the IRS, Inc",0.0,Explosives,Time Fuse,Three Improvised Explosive Devices connected to a timing mechanism,0,0,0,3.0,"Although Dean Harvey Hicks never pled guilty for committing this incident, he confessed to the bombings in 1991.  Six months before this incident, Hicks placed a car bomb in the basement garage of the Olympic Plaza Building (198809190006).",Hewitt Project,0,0,0,0,None,0
198903260006,1989-03-26,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,"Marazul Charters, Inc.",United States,Cuban Exiles,0.0,Explosives,Unknown Explosive Type,Two Improvised Explosive Devices,0,0,0,3.0,The two IEDs detonated between 11:20 PM and 11:30 PM.,Hewitt Project,1,1,0,1,None,0
198904180016,1989-04-18,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,"the home of local Vietnamese restauranteur, Lam Ton and his family",United States,Unknown,0.0,Incendiary,Arson/Fire,arson believed to have been set by accelerant poured on a rear porch of Ton's home and set afire,0,0,1,4.0,"The arson was set at about 11:10pm and all three of Ton's children were able to escape through a window, though one was injured.",Hewitt Project,-9,-9,0,-9,None,0
199001300017,1990-01-30,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Bombing/Explosion,Religious Figures/Institutions,Religious Figure,John Osteen,United States,Unknown,0.0,Explosives,Letter Bomb,Shoebox sized pipe bomb filled with large nails wrapped in a package,0,0,1,0.0,"The bomb detonated at 10:40 AM.  The package was mailed on January 26, 1990.  Authorities believe that this incident is connected with the mail bombing of Pat Robertson's Christian Broadcasting Network on April 27, 1990 (199004270007).  Both devices listed a return address from Fayetteville, North Carolina.",Hewitt Project,-9,-9,0,-9,None,0
199002220013,1990-02-22,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Internal Revenue Service,United States,"Up the IRS, Inc",0.0,Explosives,Vehicle,Truck bomb with explosive chemicals,0,0,0,0.0,None,HSI,0,0,0,0,None,0
199004280014,1990-04-28,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Restaurant/Bar/Café,Nightclub,United States,Unknown,0.0,Explosives,Pipe Bomb,Several M-80 firecrackers were stuffed into a six-inch length of pipe with both ends capped. The bomb did not have a timing device; it was ignited and placed in the garbage just before exploding.,0,0,3,3.0,None,UMD Miscellaneous,-9,-9,0,-9,None,0
199005200014,1990-05-20,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Jewish Group meeting at Sheraton Hotel,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199005230013,1990-05-23,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Jewish Group meeting at New York Hilton,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199006140008,1990-06-14,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Private Citizens & Property,Museum/Cultural Center/Cultural House,Cuban Museum of Art and Culture,United States,Unknown,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,3.0,None,PGIS,-9,-9,0,-9,None,0
199011050006,1990-11-05,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Rabbi Meir Kahane,United States,Muslim extremists,0.0,Firearms,Handgun,Pistol,1,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199102180013,1991-02-18,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Assassination,Journalists & Media,Radio Journalist/Staff/Facility,Jean Claude Olivier,Haiti,Tontons Macoutes,0.0,Firearms,Handgun,.38 Revolver,1,0,0,0.0,"Billy Alexander shot Jean Claude Olivier from a car driven by Hitler Fleurinord.  Alexander was paid $2,000 for this attack but it is unknown who sponsored him.  One month later, Alexander shot and killed Fritz Dor using the same .38 revolver (199103150023).  Two years after this incident, Dora St. Plite, another pro-Aristide radio broadcaster was assassinated in Miami (199310240006).  The Macoutes were a paramilitary force who terrorized opponents of Haiti's Duvalier regime.",Hewitt Project,0,1,1,1,None,0
199103150023,1991-03-15,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Assassination,Journalists & Media,Radio Journalist/Staff/Facility,Fritz Dor,Haiti,Tontons Macoutes,0.0,Firearms,Handgun,.38 Revolver,1,0,0,0.0,"Billy Alexander shot Fritz Dor from a car driven by Hitler Fleurinord.  Glossy Bruce Joseph served as a lookout.  Alexander was paid $5,000 for this attack but it is unknown who sponsored him.  One month earlier, Alexander shot and killed Jean Claude Olivier using the same .38 revolver (199102180013).  Two years after this incident, Dora St. Plite, another pro-Aristide radio broadcaster was assassinated in Miami (199310240006).  The Macoutes were a paramilitary force who terrorized opponents of Haiti's Duvalier regime.",Hewitt Project,0,1,1,1,None,0
199105070009,1991-05-07,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,0,Business,Haiti,Tontons Macoutes,0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,HSI,0,1,1,1,None,0
199201140017,1992-01-14,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,0,0,Assassination,Abortion Related,Personnel,Doctor Douglas Karpan,United States,Anti-Abortion extremists,0.0,Firearms,Unknown Gun Type,None,0,0,1,0.0,Dr. Karpan's shooting was noted in the manual of the Army of God.,Anti-Abortion Project 2010,-9,-9,0,-9,None,0
199202260009,1992-02-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)","Building housing U.N. missions, housed Syrian U.N. mission, bldg at 820*",International,Kahane Chai,1.0,Explosives,Other Explosive Type,Propane fuel tank with detonator,0,0,0,0.0,None,PGIS,1,1,1,1,None,0
199202260010,1992-02-26,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Telecommunication,Telephone/Telegraph,Telephone Booth,United States,Unknown,0.0,Explosives,Other Explosive Type,Propane fuel tank with detonator,0,0,0,0.0,None,PGIS,-9,-9,0,-9,None,0
199203110023,1992-03-11,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Assassination,Journalists & Media,Newspaper Journalist/Staff/Facility,"Editor, Manuel de Dios Unanue",United States,Medellin Drug Cartel,1.0,Firearms,Handgun,Pistol,1,0,0,0.0,None,PGIS,1,1,0,1,None,0
199204050016,1992-04-05,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Hostage Taking (Barricade Incident),Government (Diplomatic),Embassy/Consulate,Iranian Mission to the United Nations in New York,Iran,Mujahedin-e Khalq (MEK),0.0,Melee,Knife or Other Sharp Object,knives,0,0,0,3.0,"The hostage takeover occurred at 1:47PM and lasted until about 3:30PM, when the third hostage was released and the perpetrators surrendered.  This Incident was one in a series of Missions attacks in 10 different nations on this day in protest of the Iranian air raid against government rebels hiding in Iraq.  This was the only incident that occurred in the United States.  The five perpetrators were arrested at the scene, and eventually indicted for their crimes.",Hewitt Project,1,1,1,1,None,0
199212100019,1992-12-10,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,United States Marine Corps Recruiting Office in Chicago Illinois,United States,Boricua Revolutionary Front,0.0,Explosives,Pipe Bomb,Two pipe bombs consisting of gunpowder and battery caps connected to a clock,0,0,0,3.0,"The fire in the military vehicle was discovered around 1:00 AM.  Diana Vasquez placed the pipe bomb underneath the vehicle, Rafael Marrero placed the pipe bomb in front of the office, and Jose Solis drove the getaway car.  Two communiqués by the Boricua Revolutionary Front were left at the scene, a communiqué was sent to Chicago's Puerto Rican Cultural Center, and the next day Solis anonymously called United Press International claiming the incident on behalf of the BRF.  The incident was purposely scheduled to coincide with International Human Rights Day.",Hewitt Project,0,0,0,0,None,0
199401060018,1994-01-06,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,"Offices of the Americans for Progressive Israel, Israel Horizons and the Progressive Zionist Caucus housed in a building on 27 West 20th Street, Manhattan New York",United States,Maccabee Squad and the Shield of David,0.0,Explosives,Time Fuse,Bomb consisting of a thermos bottle connected to an egg timer filled with black explosive powder,0,0,0,0.0,"This is part of a multiple attack with 199401060019.  The bomb was discovered after it failed to detonate just before 3:00 AM.  A note signed by the Maccabee Squad and Shield of David accompanied the explosive device.  If exploded, it is believed that the bomb would not have caused substantial damage. Moreover, the device was compared to a firecracker.",Hewitt Project,0,0,0,0,"199401060018, 199401060019",2
199401060019,1994-01-06,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,Office of the New Israel Fund housed in a building on 111 West 40th Street,United States,Maccabee Squad and the Shield of David,0.0,Explosives,Time Fuse,Bomb consisting of a thermos bottle connected to an egg timer filled with black explosive powder,0,0,0,0.0,"This is part of a multiple attack with 199401060018.  An anonymous caller phoned the police at 3:29 AM directing authorities to the location of the bomb after it failed to detonate.  A note signed by the Maccabee Squad and Shield of David accompanied the explosive device.  If exploded, it is believed that the bomb would not have caused substantial damage.  Moreover, the device was compared to a firecracker.",Hewitt Project,0,0,0,0,"199401060018, 199401060019",2
